id,username,Extraversion,Neuroticism,Agreeableness,Conscientiousness,Opennes
4277,A20YK56HZSHXEK,0.399867491,0.703658537,0.612475676,0.613608006,0.797254823
4278,AGHJ9BMVMGIOL,0.399867491,0.703658537,0.612475676,0.54920934,0.747397388
4279,A2MKGV84ALGO13,0.464131909,0.816746516,0.673026351,0.639367472,0.84302848
4280,A2NU6S0X1IF6T7,0.285619636,0.50261324,0.600365541,0.716645871,0.577386558
4281,A2XLYYVLHE3LKW,0.428429455,0.753919861,0.590457248,0.590190309,0.666699217
4282,A3I1VYV6NN83WR,0.428429455,0.753919861,0.689540172,0.695569944,0.94646123
4283,A333U06D2D5W7N,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
4284,A1B1MM0QO766OL,0.357024546,0.628266551,0.724926931,0.816003812,0.683643327
4285,A33HHL8UYCUJJY,0.357024546,0.628266551,0.647076062,0.650407243,0.914488429
4286,A2S7XWDFR9GSPZ,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4287,A3N9BC4JEFHN3E,0.678429455,0.670150987,0.695732855,0.77460467,0.71906225
4288,AA2KY7PWSGQS4,0.485553382,0.854442509,0.520056223,0.545819937,0.874905511
4289,A10OLMLJZ7VHXZ,0.228495709,0.402090592,0.627613345,0.77460467,0.848544526
4290,A186TO26DHOCH6,0.532291141,0.936688312,0.681475283,0.727428903,0.973786822
4291,A26NLSTT75FMJM,0.561217531,0.987590929,0.593954293,0.672324436,0.882938797
4292,A1L4H4AP7AL0FP,0.228495709,0.402090592,0.627613345,0.629707672,0.694675419
4293,A23F0RW1RUBBDF,0.600808978,0.904703833,0.679290214,0.684668603,0.917408218
4294,A1PQQPGFI8NC48,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
4295,A130YN8T37O833,0.326422442,0.574415132,0.673026351,0.678006672,0.797254823
4296,A2SXSNT0T9XGQE,0.380826182,0.670150987,0.831971875,0.629707672,0.71906225
4297,AH4NKNB6TYXRE,0.285619636,0.50261324,0.245687162,0.716645871,0.879318347
4298,A268MFPSNVICJS,0.428429455,0.753919861,0.739081634,0.642880127,0.789900096
4299,A2D7E8NHUXMPBK,0.415446744,0.731073804,0.600365541,0.600728273,0.879318347
4300,A3QAV7LALVG1F7,0.380826182,0.670150987,0.559493835,0.323207116,0.71906225
4301,A37EGI684B32W7,0.448830857,0.789820806,0.386079826,0.573978058,0.576314567
4302,A3QZA3MXC75V4E,0.448830857,0.789820806,0.742892516,0.573978058,0.820259172
4303,A20UQHHCRJNYZ6,0.399867491,0.703658537,0.673026351,0.339367472,0.934027363
4304,A35C43G5SXT7I6,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
4305,A2XSLOEU2PMW0H,0.357024546,0.628266551,0.569225193,0.567608959,0.914488429
4306,A34DR583EV8ABR,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
4307,A4QXQO4O749CW,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4308,ADKPBM8JL4SGY,0.228495709,0.402090592,0.19654973,0.77460467,0.848544526
4309,A1C8XITTTCYEI9,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
4310,A3HCYDPRPBQJG0,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
4311,A1K8BQ0JUIPCZD,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
4312,A2V8PM4FL3YGE5,0.439414825,0.773251139,0.37798025,0.533109674,0.643385716
4313,AC0Z6U9OWFRT0,0.499834364,0.879573171,0.562455552,0.560409108,0.681295496
4314,A2X08IB1D1GAKL,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
4315,A1JLFNLQ1XE1MH,0.357024546,0.628266551,0.802777799,0.650407243,0.683643327
4316,A28OGM5C71B1XD,0.539503758,0.949380565,0.799840031,0.703523124,0.955188402
4317,A2PYR1A4HW255J,0.285619636,0.50261324,0.818347973,0.600728273,0.879318347
4318,A5P076INJ6VCO,0.357024546,0.628266551,0.958479537,0.650407243,0.683643327
4319,AYVP4CNQ4C1IV,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4320,A3QTSCTRZF3VGY,0.481043598,0.84650651,0.703301689,0.77460467,0.899834228
4321,A3SR2SAVO2QRK4,0.285619636,0.50261324,0.818347973,0.716645871,0.577386558
4322,AZYZA8FDL48GD,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
4323,AX4YRE7TNL6UB,0.326422442,0.574415132,0.673026351,0.581408673,0.638104712
4324,A1SE1620BUUAIT,0.285619636,0.50261324,0.927339189,0.242405337,0.577386558
4325,A2974Q7L7AMOK9,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4326,A2KIKPREA8G0QM,0.285619636,0.50261324,0.818347973,0.242405337,0.879318347
4327,A3PEA03R5QDAE8,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4328,AZ6A2VCRPFRSE,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
4329,A3V4BTEUCO5DAE,0.326422442,0.574415132,0.854678378,0.581408673,0.638104712
4330,A2R6AMJD49KGT1,0.357024546,0.628266551,0.647076062,0.567608959,0.914488429
4331,A14I0X9ZNK9D83,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4332,A2YQ5O6XV23543,0.285619636,0.50261324,0.245687162,0.600728273,0.879318347
4333,A1QIESP50OW7RX,0.485553382,0.854442509,0.60610192,0.667838461,0.970020137
4334,A22KMCKYE5KQ2X,0.456991418,0.804181185,0.724926931,0.650407243,0.832402803
4335,A1NF93OYP9ZCT5,0.285619636,0.50261324,0.600365541,0.948481067,0.577386558
4336,A3QHIH7C3H81EH,0.439414825,0.773251139,0.763852365,0.372931288,0.848544526
4337,A1ZFWU0DQCPKIJ,0.326422442,0.574415132,0.945504392,0.277034671,0.638104712
4338,A36H1HHE4MU57,0.357024546,0.628266551,0.880628668,0.567608959,0.683643327
4339,A2S6ETBX1CPDPK,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
4340,A3H8UAHSDIBI5H,0.228495709,0.402090592,0.19654973,0.19392427,0.848544526
4341,A1NFKE0TNZUGGC,0.285619636,0.50261324,0.245687162,0.242405337,0.756223062
4342,A3IMA7YM5IX2KX,0.285619636,0.50261324,0.69981723,0.242405337,0.577386558
4343,A18R5Z3USSIDVV,0.357024546,0.628266551,0.802777799,0.650407243,0.826563225
4344,A2KL63GOTFYNLS,0.326422442,0.574415132,0.582200338,0.581408673,0.638104712
4345,A10M94ASQEBL56,0.439414825,0.773251139,0.673026351,0.581408673,0.806247291
4346,A17ZLPBIOB6GB8,0.448830857,0.789820806,0.575213721,0.618561749,0.671003248
4347,A33JB9SHMTH9E5,0.380826182,0.670150987,0.831971875,0.77460467,0.71906225
4348,A3HNTTBLZS3L1O,0.357024546,0.628266551,0.569225193,0.650407243,0.683643327
4349,A2KUYFHOO69XUT,0.228495709,0.402090592,0.627613345,0.919501668,0.492381143
4350,A1B8P3343KRXI9,0.476032727,0.837688734,0.715768005,0.518904086,0.860737941
4351,A12ZF9TZLGYG8X,0.285619636,0.50261324,0.600365541,0.242405337,0.879318347
4352,A2MF0N72JVXDAP,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
4353,A2INX8B6VXUVW6,0.530436468,0.933424589,0.757206559,0.668582477,0.941695479
4354,AMWSZ61FILX2J,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4355,A30Z8BPNZV7OZ1,0.380826182,0.670150987,0.695732855,0.702156171,0.925479079
4356,A11BC4PIHPZVJP,0.228495709,0.402090592,0.763852365,0.19392427,0.848544526
4357,A2EH46K3TJ4ZB6,0.357024546,0.628266551,0.307108953,0.567608959,0.826563225
4358,A13L51ASQFO63I,0.326422442,0.574415132,0.673026351,0.581408673,0.797254823
4359,A1U2T71CDVKFRH,0.489633663,0.861622698,0.791100169,0.629707672,0.880977326
4360,A17O7AGDZPOJSS,0.481043598,0.84650651,0.703301689,0.645807339,0.899834228
4361,A2PMYUV5RTMGUE,0.326422442,0.574415132,0.280785328,0.581408673,0.797254823
4362,A82D9K47FAZWK,0.357024546,0.628266551,0.569225193,0.303006672,0.562787612
4363,A39QQZEVZGBJJG,0.326422442,0.574415132,0.763852365,0.678006672,0.638104712
4364,A373KGHJIJWJCP,0.380826182,0.670150987,0.763852365,0.557259174,0.71906225
4365,AV1N5094GI58E,0.439414825,0.773251139,0.37798025,0.533109674,0.848544526
4366,A3EBHHCZO6V2A4,0.552407209,0.972087146,0.654861149,0.678006672,0.988736379
4367,A2VPO983X5PB8A,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
4368,A38TSW0CGV982H,0.380826182,0.670150987,0.695732855,0.557259174,0.925479079
4369,A169WKRX93445F,0.326422442,0.574415132,0.280785328,0.581408673,0.899834228
4370,A15VFMU0WO8ED2,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
4371,A1ZS82R4RC0I2N,0.481043598,0.84650651,0.854678378,0.645807339,0.968220498
4372,A32UXWERCBYIA1,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4373,AUM4JHHSPWKQA,0.656991418,0.731073804,0.654861149,0.716645871,0.879318347
4374,A1XR8V8O2F5WDF,0.428429455,0.753919861,0.788623096,0.695569944,0.789900096
4375,AAP4AWEQRRYCZ,0.415446744,0.731073804,0.872843581,0.542769474,0.770580683
4376,A2NOZB6VZCTOI4,0.326422442,0.574415132,0.673026351,0.581408673,0.899834228
4377,A1WJ59N7LLU1K3,0.285619636,0.50261324,0.709356757,0.242405337,0.633127776
4378,APTJFBAR6E8L5,0.357024546,0.628266551,0.724926931,0.567608959,0.683643327
4379,AAOMG1YP0VNP9,0.439414825,0.773251139,0.582200338,0.629707672,0.797254823
4380,A9E6BXLCOBL40,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4381,A1X4WM1OCKR0WN,0.380826182,0.670150987,0.559493835,0.557259174,0.925479079
4382,A1WEQ18DCTL5CB,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
4383,A2M2SIFK6F3IDK,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4384,A18DKX2KOEZJ08,0.785619636,0.402090592,0.627613345,0.19392427,0.694675419
4385,ADFXJSLJGN6EN,0.470432342,0.827833572,0.627613345,0.665931922,0.887011803
4386,A281NPSIMI1C2R,0.489633663,0.861622698,0.545869932,0.542769474,0.694675419
4387,A1NH820E5UDAZ0,0.357024546,0.628266551,0.724926931,0.733205528,0.914488429
4388,A1476KEGRJTWF8,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
4389,AV7ATN4TN8AQT,0.428429455,0.753919861,0.689540172,0.695569944,0.789900096
4390,A1MRL66BXLXD1A,0.285619636,0.50261324,0.69981723,0.600728273,0.577386558
4391,AZSN1TO0JI87B,0.545273851,0.959534368,0.62551736,0.609645011,0.81303627
4392,A3EXWV8FNSSFL6,0.476032727,0.837688734,0.619599285,0.587090908,0.712777667
4393,A3NL1KW56O3JR8,0.357024546,0.628266551,0.647076062,0.650407243,0.683643327
4394,A3AV47DD0XQTB5,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
4395,A2LOR0QTUEBZPL,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
4396,A170T1ULRVT6FL,0.785619636,0.402090592,0.900091385,0.629707672,0.492381143
4397,A3QNTS9NG2EHHH,0.228495709,0.402090592,0.632514595,0.629707672,0.492381143
4398,A1ASIY5YBEQX8K,0.285619636,0.50261324,0.245687162,0.600728273,0.51003249
4399,AY6A8KPYCE6B0,0.380826182,0.670150987,0.559493835,0.629707672,0.771609972
4400,ABLY6WJAXCCHO,0.742743564,0.50261324,0.709356757,0.716645871,0.577386558
4401,A23ZIMYFRISZV6,0.357024546,0.628266551,0.569225193,0.650407243,0.826563225
4402,A34CXLS24ETLMO,0.228495709,0.402090592,0.19654973,0.629707672,0.848544526
4403,A27YS4JDS7J3IC,0.326422442,0.574415132,0.673026351,0.277034671,0.638104712
4404,A2ENAA823Y9AF7,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4405,ARIH0YBM8JVXO,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
4406,A1JR2I28JIJFG2,0.448830857,0.789820806,0.826731913,0.529394366,0.820259172
4407,A10ZSSZO3BO11Z,0.357024546,0.628266551,0.724926931,0.650407243,0.683643327
4408,A105188E1HFWRX,0.399867491,0.703658537,0.733577027,0.678006672,0.747397388
4409,A154YMXW7HS5NU,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
4410,AYQL1W5I26PCE,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
4411,A28V2V9ECMP94H,0.285619636,0.50261324,0.818347973,0.242405337,0.879318347
4412,A2GICIFAKO1P35,0.357024546,0.628266551,0.880628668,0.650407243,0.683643327
4413,A1LHPS1PADD9FM,0.326422442,0.574415132,0.763852365,0.678006672,0.638104712
4414,A1G69BQLIUMWPN,0.380826182,0.670150987,0.695732855,0.629707672,0.71906225
4415,A10VG0UYRGHUBH,0.285619636,0.50261324,0.927339189,0.72539533,0.577386558
4416,A13RDDIV5595S7,0.415446744,0.731073804,0.600365541,0.542769474,0.694675419
4417,A1BHZ16NV8OWMT,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
4418,AAO1GG47I67R9,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
4419,A388ZDFVK72VCA,0.594415528,0.925866496,0.565017038,0.531804296,0.520013189
4420,A2WNT0M77XRT81,0.228495709,0.402090592,0.900091385,0.629707672,0.492381143
4421,A34JA73FX0Q7N5,0.481043598,0.84650651,0.733577027,0.581408673,0.868194557
4422,A2UJ3W9G7EGJ1S,0.285619636,0.50261324,0.818347973,0.948481067,0.577386558
4423,A22IYX7NDI3PTW,0.228495709,0.402090592,0.763852365,0.19392427,0.492381143
4424,A3AKWA5CWSKOOH,0.357024546,0.628266551,0.647076062,0.650407243,0.738638021
4425,A2W8GURWX2CGQ6,0.285619636,0.50261324,0.818347973,0.242405337,0.577386558
4426,A1SPD9QASG9OXW,0.357024546,0.628266551,0.647076062,0.567608959,0.683643327
4427,A3TETPLQ10E0Y9,0.448830857,0.789820806,0.659053119,0.663145441,0.955069292
4428,A1NSMQIF1C2VCE,0.399867491,0.703658537,0.612475676,0.742405337,0.934027363
4429,AIA05H6QPZPMA,0.380826182,0.670150987,0.831971875,0.557259174,0.71906225
4430,A3SR070FB0C7HU,0.448830857,0.789820806,0.575213721,0.529394366,0.576314567
4431,A29313797NGT9L,0.285619636,0.50261324,0.245687162,0.600728273,0.756223062
4432,AXV9GS0TMSVW,0.326422442,0.574415132,0.582200338,0.678006672,0.797254823
4433,A3MHGA6BJJ7P27,0.357024546,0.628266551,0.307108953,0.567608959,0.650712817
4434,A11ED8O95W2103,0.285619636,0.50261324,0.709356757,0.600728273,0.879318347
4435,A1R90KXMPXCAP,0.439414825,0.773251139,0.854678378,0.678006672,0.806247291
4436,A1GRPBJ38IVX54,0.357024546,0.628266551,0.647076062,0.567608959,0.683643327
4437,A164VIT155G0UF,0.228495709,0.402090592,0.19654973,0.629707672,0.848544526
4438,A3UWABJ3RUDZ3E,0.687120551,0.925866496,0.697573923,0.547468836,0.636454675
4439,A3CTDY0RAU6Q7R,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
4440,A1QFQ9SQZVGUK4,0.493343008,0.868150143,0.75087722,0.678006672,0.886497158
4441,A3PMH0QA2VJLQU,0.285619636,0.50261324,0.245687162,0.600728273,0.577386558
4442,A2HI7ZDSJNRWAT,0.357024546,0.628266551,0.569225193,0.303006672,0.683643327
4443,A2B21POKQ3N09H,0.228495709,0.402090592,0.19654973,0.629707672,0.848544526
4444,A33ADGP37RNHO0,0.399867491,0.703658537,0.733577027,0.678006672,0.747397388
4445,A5WGG7K5KR29O,0.415446744,0.731073804,0.763852365,0.832563469,0.770580683
4446,ATTOPU19OJIT3,0.285619636,0.50261324,0.818347973,0.948481067,0.577386558
4447,AVT9Q9PTUCDMR,0.415446744,0.731073804,0.927339189,0.542769474,0.770580683
4448,A1O2AA9T23BRIQ,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
4449,A22HLF752R5R2A,0.399867491,0.703658537,0.612475676,0.613608006,0.934027363
4450,A23ZUK1J474V80,0.228495709,0.402090592,0.632514595,0.629707672,0.492381143
4451,A35CHV6Z75D672,0.476032727,0.837688734,0.876049205,0.62118432,0.860737941
4452,A2NTV6MHFXP4M,0.228495709,0.402090592,0.900091385,0.19392427,0.492381143
4453,A19BB4AQQ6PTF5,0.285619636,0.50261324,0.818347973,0.832563469,0.577386558
4454,A168VXSISJWQN9,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
4455,A165UDH1BSG8ML,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
4456,A1XJPGV4KPIQWM,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4457,A1H323A5P78W18,0.228495709,0.402090592,0.632514595,0.77460467,0.492381143
4458,A21PISUDSXS9AU,0.714159515,0.574415132,0.945504392,0.678006672,0.638104712
4459,A3EUSH8DPW75LR,0.456991418,0.804181185,0.39309946,0.526209817,0.51882501
4460,A4Z9NHOW5LT0M,0.496729803,0.874109983,0.714310903,0.721914853,0.891537005
4461,A1IFHFXIHESV28,0.380826182,0.670150987,0.627613345,0.323207116,0.71906225
4462,A9C375HSNCY9,0.656991418,0.861622698,0.682108953,0.716645871,0.910092169
4463,AG0GA77A5VDZ1,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
4464,A118X8NUUAY0HG,0.285619636,0.50261324,0.709356757,0.948481067,0.577386558
4465,A27FR2C67JPDRS,0.380826182,0.670150987,0.627613345,0.557259174,0.848544526
4466,A1EJ9BMB058DRV,0.515958053,0.907946499,0.600365541,0.658687072,0.879318347
4467,A13A81NN0NRD1S,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
4468,AAP5GE99YH8FA,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4469,A1XC7W5DKT5NY8,0.448830857,0.789820806,0.533294023,0.707729133,0.955069292
4470,A245QELR5K32WU,0.496729803,0.874109983,0.63999871,0.590190309,0.974437432
4471,A2EW01G2LNJN06,0.228495709,0.402090592,0.19654973,0.77460467,0.540806311
4472,A27UWBI2R985CM,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
4473,A3L9P1KVQ9OVDC,0.285619636,0.50261324,0.927339189,0.600728273,0.577386558
4474,A23T3HUK409QMD,0.464131909,0.816746516,0.673026351,0.639367472,0.84302848
4475,A2G739QT58GMQV,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
4476,A2XQ48481DIO80,0.285619636,0.50261324,0.709356757,0.242405337,0.577386558
4477,A2QLWT73R171OP,0.448830857,0.789820806,0.575213721,0.663145441,0.820259172
4478,A3UYTW8GXC5EGO,0.439414825,0.773251139,0.37798025,0.581408673,0.797254823
4479,A3EZ2PLA8AFPIF,0.448830857,0.789820806,0.700972817,0.707729133,0.820259172
4480,A3KR860FEOVE3M,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
4481,A2DLBQ5U0TO5K7,0.228495709,0.402090592,0.900091385,0.919501668,0.492381143
4482,A3CX9ZSEFCDXX4,0.228495709,0.402090592,0.19654973,0.629707672,0.694675419
4483,A1GVQF3XMO0M8Q,0.357024546,0.628266551,0.569225193,0.567608959,0.826563225
4484,A27CFNHYZG6WS8,0.642699394,0.773251139,0.718439358,0.871202669,0.951123931
4485,A3G1ATNDU80KAE,0.357024546,0.628266551,0.647076062,0.816003812,0.683643327
4486,A3AULUO1X4XON7,0.51930843,0.913842255,0.746822487,0.665931922,0.944712718
4487,A3GNZUE5BIH395,0.228495709,0.402090592,0.900091385,0.77460467,0.492381143
4488,A1RGRCK5RV4E33,0.357024546,0.628266551,0.569225193,0.650407243,0.683643327
4489,A26TYDQ2BFD4EG,0.285619636,0.50261324,0.709356757,0.716645871,0.577386558
4490,A3J5RR5YZ44DFQ,0.228495709,0.402090592,0.627613345,0.19392427,0.492381143
4491,A1CJDMPR4SVOPT,0.285619636,0.50261324,0.69981723,0.600728273,0.577386558
4492,ARW9ACQOO95I,0.285619636,0.50261324,0.600365541,0.716645871,0.51003249
4493,A22N9H8V0RYQR3,0.470432342,0.827833572,0.831971875,0.629707672,0.852404077
4494,A395PNODKAAC9Q,0.357024546,0.628266551,0.307108953,0.650407243,0.914488429
4495,A1UEQA1PUVBXH4,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
4496,AFHOVCMLDWQM0,0.228495709,0.402090592,0.19654973,0.629707672,0.540806311
4497,AGD3UQUCN4BN0,0.464131909,0.816746516,0.927339189,0.716645871,0.84302848
4498,A13LIB4E8IKO0X,0.326422442,0.574415132,0.582200338,0.77460467,0.797254823
4499,AYC3Y4QX7GATV,0.285619636,0.50261324,0.600365541,0.716645871,0.51003249
4500,A2KSQS1OJLGOYY,0.228495709,0.402090592,0.763852365,0.629707672,0.848544526
4501,A3S98L5B1SR9P1,0.481043598,0.84650651,0.703301689,0.645807339,0.868194557
4502,A2CHLPRJZSD6U9,0.714159515,0.773251139,0.582200338,0.629707672,0.745965121
4503,A1IO3LVYV5ZMK8,0.399867491,0.703658537,0.612475676,0.678006672,0.934027363
4504,A1EUYZPLFU211D,0.357024546,0.628266551,0.724926931,0.650407243,0.683643327
4505,A1RMX4KL1Y4QQB,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4506,A2X1KFF723P5EW,0.661504689,0.854442509,0.720829516,0.667838461,0.872839648
4507,A3PJXJJZ5J7WON,0.357024546,0.628266551,0.647076062,0.303006672,0.826563225
4508,A2X27FQSHP418Y,0.439414825,0.773251139,0.990917399,0.629707672,0.806247291
4509,A2ZUX1WWXZ3DHF,0.228495709,0.402090592,0.19654973,0.19392427,0.492381143
4510,AEM0E9A4XGYFH,0.439414825,0.773251139,0.582200338,0.726305671,0.848544526
4511,A36CUVZ2FD4SOO,0.439414825,0.773251139,0.718439358,0.629707672,0.951123931
4512,A7TZ1KOGA4A01,0.485553382,0.854442509,0.60610192,0.63733383,0.874905511
4513,ALLJT7S5QOFFZ,0.228495709,0.402090592,0.19654973,0.19392427,0.540806311
4514,A1HOVGEE981HS0,0.357024546,0.628266551,0.802777799,0.650407243,0.914488429
4515,A2GANR9I6XHTU9,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4516,A14SKEL2P4LGTE,0.439414825,0.773251139,0.673026351,0.581408673,0.951123931
4517,A2SKAHJXH7XDU5,0.693742338,0.628266551,0.802777799,0.816003812,0.826563225
4518,AK8B26S9ATCN7,0.228495709,0.402090592,0.627613345,0.19392427,0.0
4519,A1OBPHRXHZF8P6,0.326422442,0.574415132,0.582200338,0.77460467,0.638104712
4520,ANU7ZNU79YI3Z,0.428429455,0.753919861,0.590457248,0.537500492,0.890508828
4521,A1HUN1WSQZQJ4H,0.228495709,0.402090592,0.627613345,0.77460467,0.492381143
4522,AG65V3LSYO191,0.228495709,0.402090592,0.19654973,0.629707672,0.492381143
4523,AF349JR6MDNWA,0.439414825,0.773251139,0.673026351,0.581408673,0.899834228
4524,A1BS8YM712C0VJ,0.761799596,0.703658537,0.612475676,0.54920934,0.728868554
4525,A2MAMTF1GXLM5W,0.357024546,0.628266551,0.569225193,0.733205528,0.738638021
4526,A3HJWZO8FC04F7,0.357024546,0.628266551,0.569225193,0.650407243,0.683643327
4527,A1XPTVJC8OMM3I,0.476032727,0.837688734,0.555486804,0.518904086,0.966209137
4528,A2HT6Z8PP1RTJ6,0.228495709,0.402090592,0.19654973,0.19392427,0.694675419
4529,A2JCGI5QI9FIBD,0.326422442,0.574415132,0.582200338,0.277034671,0.899834228
4530,A1Z50WEQJZMSBZ,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
4531,A2I8B2GU6DPOB9,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
4532,AUMYT5KCPNC9E,0.285619636,0.50261324,0.600365541,0.832563469,0.577386558
4533,A2W934BD3MDD8P,0.448830857,0.789820806,0.659053119,0.752312824,0.955069292
4534,A23M4BV6I1GGYC,0.456991418,0.804181185,0.608150627,0.609008101,0.694675419
4535,A25GQD0VCUU16V,0.415446744,0.731073804,0.357363145,0.542769474,0.817770704
4536,A3R6U3LXR9HICL,0.326422442,0.574415132,0.673026351,0.678006672,0.638104712
4537,A3VT7VGDWCIYYQ,0.415446744,0.731073804,0.818347973,0.658687072,0.770580683
4538,A2TI8XP8GY1RO1,0.456991418,0.804181185,0.724926931,0.691806386,0.914488429
4539,A1LVZI3QBCW9A0,0.448830857,0.789820806,0.91057131,0.573978058,0.820259172
4540,A381Q9UTRAY7L6,0.228495709,0.402090592,0.627613345,0.629707672,0.492381143
4541,A1K4DL8UQF9OWV,0.228495709,0.402090592,0.19654973,0.19392427,0.540806311
4542,A1SANB57D9U31P,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
4543,A23YXA0AX47YPD,0.326422442,0.574415132,0.945504392,0.77460467,0.638104712
4544,AIOH0ILWSAZKA,0.285619636,0.50261324,0.600365541,0.600728273,0.577386558
4545,A11WQ2N0KPQLXB,0.228495709,0.402090592,0.19654973,0.77460467,0.848544526
4546,A3HTJCBIBFC7T1,0.742743564,0.50261324,0.709356757,0.832563469,0.577386558
4547,A1ENXTPUEOOC8Q,0.285619636,0.50261324,0.600365541,0.242405337,0.879318347
4548,A1Q8N4AX9R6I3U,0.357024546,0.628266551,0.647076062,0.567608959,0.826563225
4549,A3FF936V6MPPDI,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
4550,A3LZJBC7TTXWJ3,0.507768243,0.89353465,0.680012968,0.640853595,0.931397122
4551,A1VOVBS86IJCPA,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
4552,AADJXNY9HSKJF,0.53626544,0.943682002,0.59355359,0.569333923,0.899834228
4553,AG4TKZVC3ARC9,0.285619636,0.50261324,0.709356757,0.600728273,0.577386558
4554,A2BJAET1P9QUGZ,0.228495709,0.402090592,0.763852365,0.77460467,0.492381143
4555,AKM95PATVGMAZ,0.493343008,0.868150143,0.958479537,0.595208387,0.886497158
4556,A3DHHQ2NGXOUAH,0.285619636,0.50261324,0.245687162,0.242405337,0.879318347
4557,A257KXBOBFRLCN,0.357024546,0.628266551,0.647076062,0.650407243,0.683643327
4558,A2QVFXJEHB04PO,0.285619636,0.50261324,0.818347973,0.242405337,0.577386558
4559,AJ23YWC2EE1AO,0.228495709,0.402090592,0.19654973,0.77460467,0.492381143
4560,A2875AG0GIUT6E,0.228495709,0.402090592,0.627613345,0.629707672,0.848544526
4561,A370BVOQEXO2GN,0.228495709,0.402090592,0.763852365,0.629707672,0.492381143
4562,A13LYNVKQINUE1,0.285619636,0.50261324,0.818347973,0.600728273,0.577386558
4563,A1LP2UX3ILZ7PM,0.285619636,0.50261324,0.927339189,0.716645871,0.577386558
4564,A2ZTFPWOPNNHTW,0.285619636,0.50261324,0.709356757,0.832563469,0.577386558
4565,A35WUMHU9BV57Y,0.448830857,0.789820806,0.742892516,0.573978058,0.820259172
4566,A3GUZMGGYL5BVE,0.380826182,0.670150987,0.327582883,0.557259174,0.925479079
4567,AQS6BIXBDUF50,0.228495709,0.402090592,0.763852365,0.919501668,0.492381143
4568,A31VP8LQCQ1HUT,0.448830857,0.789820806,0.868651611,0.573978058,0.820259172
4569,A1WP46ULX8RF0W,0.439414825,0.773251139,0.718439358,0.581408673,0.806247291
4570,A26DOHWKRZPN8H,0.285619636,0.50261324,0.709356757,0.716645871,0.879318347
4571,A1XVRPPD7DOQ1F,0.714159515,0.574415132,0.582200338,0.277034671,0.694675419
4572,ATJ49YUETUQOC,0.285619636,0.50261324,0.245687162,0.242405337,0.756223062
4573,A34Q2RG2PS2OL,0.228495709,0.402090592,0.19654973,0.19392427,0.694675419
